CODE,SECTION,TYPE,DAY,START,END,ROOM,NAME,PROFESSOR
CML2712,A,Lecture 1,1,14:30,16:00,FTX 359,DROIT ADMINISTRATIF,John Manwaring
CML2712,A,Lecture 2,4,16:00,17:30,FTX 359,DROIT ADMINISTRATIF,John Manwaring
CML2713,A,Lecture 1,1,10:00,11:30,FTX 232,DROIT CONSTITUTIONNEL II,Peter Oliver
CML2713,A,Lecture 2,3,13:00,14:30,FTX 359,DROIT CONSTITUTIONNEL II,Peter Oliver
CML3101,,Lecture 1,1,11:30,13:00,FTX 359,PRIVATE INTERNATIONAL LAW,Marina Pavlovic
CML3101,,Lecture 2,3,08:30,10:00,FTX 359,PRIVATE INTERNATIONAL LAW,Marina Pavlovic
CML3112,A,Seminar 1,3,14:30,17:30,FTX 361,SOCIAL JUSTICE LAW,Joanne St. Lewis
CML3113,,Lecture 1,2,13:00,14:30,FTX 137,AMERICAN CONSTITUTIONAL LAW,Daphne Gilbert
CML3113,,Lecture 2,4,10:00,11:30,FTX 137,AMERICAN CONSTITUTIONAL LAW,Daphne Gilbert
CML3117,SC,Lecture 1,2,14:30,17:30,FTX 232,INTERNATIONAL LAW,Nelson Dordelly-Rosales
CML3119,A,Discussion Group 1,4,19:00,22:00,FTX 413,STUDIES IN ORAL ADVOCACY,Not available at this time.
